Gene_Name,Statistic
ING1,604.0
MYO18A,204.0
SDHA,79.0
HDAC4,476.5
FUK,175.0
CCDC58,0.0
AGL,445.0
APOA1BP,53.0
SCRN2,91.0
TERF2IP,0.0
RNF43,42.0
GK,105.0
TRIM56,265.0
DEK,37.0
R3HDM2,571.0
PRPF40B,40.0
METTL8,1.0
DCAF12,237.0
UBQLN1,305.0
HELLS,1.0
HUWE1,236.0
SWSAP1,530.5
NKG7,65.0
UBL3,3.0
FSCN2,163.0
BTF3,479.0
MYL6B,61.0
PC,13.0
SNX21,98.0
NT5E,564.0
VANGL2,38.0
PPP5C,318.0
CD1A,484.0
ARMCX5,572.0
TDP2,594.0
TAP1,611.0
IGSF11,10.0
EOMES,368.0
SIRPG,479.0
INPPL1,348.0
GNPTG,9.0
GPR65,1.0
AIF1L,120.0
MRPL39,375.0
SNAI1,141.0
EFEMP1,1.0
AGTPBP1,0.0
CCBE1,98.0
MCL1,47.0
CPS1,543.0
COPA,215.0
RAB38,38.0
HCAR3,582.0
ENPP5,50.0
FARSA,30.0
JMJD7-PLA2G4B,505.0
EMC9,36.0
CNKSR3,544.0
PRKCDBP,263.0
SLC11A1,22.0
MAP4K1,486.0
GBP6,45.0
USP46,125.0
IL1A,491.0
BNIP1,327.0
GPATCH4,178.0
CUL1,291.0
NINJ1,296.0
GJB2,0.0
TSEN2,400.0
CSTF2,10.0
SDCBP,2.0
CAPN7,124.0
PROC,97.0
PML,603.0
SARS,186.0
MIPOL1,319.0
LDLRAD4,152.0
SLC16A2,191.0
NUP214,126.0
CFP,0.0
SOD2,313.0
ARID4B,363.0
CHID1,178.0
PDIA6,12.0
HIST1H2BD,104.0
USP54,33.0
PCDHB8,449.0
RAB40C,597.0
TFF3,355.0
DGKQ,582.0
JTB,342.0
C3orf17,11.0
CCDC134,31.0
PREP,9.0
CCDC74A,495.0
NLK,501.5
DCLK1,425.0
IVD,56.0
PIWIL2,592.0
PPIL4,274.0
SUMF1,115.0
INSIG2,81.0
EVI5L,276.0
TMEM87A,53.0
PRCC,4.0
CSDC2,41.0
ZNF462,314.0
GUCD1,36.0
TAF4,185.0
PABPC4L,487.0
FANCA,46.0
USP33,101.0
SLC39A1,497.0
CDK18,483.0
CSNK2B,167.0
DYSF,2.0
ICAM1,28.0
KIAA0907,40.0
ZC2HC1A,203.0
PCDHGA1,333.0
GBA2,168.0
PELI1,533.0
NFKBIE,529.0
RABEP1,104.0
TET3,3.0
RIC8A,511.0
ZNF830,580.0
NUP43,26.5
ZBTB22,11.0
MTMR3,578.5
SLC3A2,126.0
HEXDC,232.0
TMEM189,3.0
C17orf75,28.0
PTPDC1,498.0
UBE3B,447.5
APEH,122.0
TRIM37,94.0
TTC21B,414.0
GPRC5D,450.0
GOSR1,303.0
GPRIN2,2.0
TTC8,536.0
RSL24D1,627.0
CD248,393.0
OGFRL1,395.0
NOA1,246.0
EP400,540.0
THOC5,70.0
NAT1,81.0
POU3F1,24.0
EFNB2,348.0
SIKE1,21.0
TBC1D20,206.0
PHLDA2,259.0
FOXP4,366.0
C8orf34,3.0
HCAR2,577.0
FBXO5,20.0
PSAT1,2.0
SAA2,587.0
EBNA1BP2,59.0
NIF3L1,22.0
DEAF1,357.0
SCNM1,119.0
FLRT2,443.0
GSG2,3.0
CCDC43,124.0
EGR2,72.0
PICK1,508.0
RAD51B,335.0
MEGF9,80.0
PMS2,63.0
HARS,420.0
GFI1,348.0
LARP1,220.0
CYTH2,327.0
PLD2,582.0
ATG13,211.0
ITM2C,372.0
DVL2,124.0
N6AMT2,10.0
TTK,1.0
KBTBD2,267.0
NEXN,0.0
ACACB,50.0
COIL,6.0
TMEM133,40.0
SDHAF1,398.0
LRTOMT,182.0
MAFG,410.0
COL3A1,76.0
NUMB,7.0
CRY1,102.0
APLNR,119.0
RBP7,492.0
CUL4A,310.0
RAB3A,556.0
ZNF672,238.0
SPINK5,354.0
G2E3,5.0
METTL2B,130.0
SORD,10.0
RARRES3,1.0
STARD3,317.5
CD207,597.0
WEE1,280.0
PEX2,264.0
RPL26L1,179.0
TAS2R20,609.0
CCNB2,1.0
PSMB10,94.0
RPL35,239.0
MZT2A,1.0
SKIV2L,143.0
RBM15B,337.0
CBLL1,435.5
EXOC2,380.0
ITGA9,1.0
KIAA1191,93.0
SH3PXD2B,209.0
PRNP,300.0
ARRB1,0.0
PTN,526.0
SH3D21,321.0
COX5B,124.0
EMB,125.0
NPM1,130.0
HSPE1-MOB4,240.0
FUBP3,271.0
SMPD4,2.0
MPZL3,389.0
FAM45A,336.0
DUS2,262.5
MID1,434.0
C1GALT1C1,301.5
ALDH1L1,485.0
STEAP2,242.0
UTP20,104.0
SGCB,177.0
RASSF7,83.0
ELMOD2,394.0
CYP27B1,56.0
SVOPL,428.0
UBQLN2,515.0
UBAP2,247.0
CTPS2,323.0
FMNL3,102.0
THBD,141.0
FAF1,126.0
KPNA5,52.0
ST5,577.0
GSTO1,453.0
OSGEPL1,233.0
CXorf21,5.0
C17orf107,505.0
CACFD1,87.0
ZNF254,179.0
NUP205,0.0
FAM149B1,232.0
GPR98,210.0
PCDHGA4,238.0
CCNB1,0.0
P2RX5-TAX1BP3,193.0
ZNF812,463.0
ZNF473,405.0
ROPN1L,96.0
SPATA20,363.0
UFD1L,61.0
NUP133,72.0
HMG20B,217.0
DNAJC2,32.0
MST1,611.0
ZSCAN9,386.0
ANKRD27,584.0
PSMB9,233.0
LBH,49.0
MMP15,235.0
E2F8,1.0
SNX20,13.0
MFSD4,6.0
LTBP2,35.0
IGFBP4,144.0
TOMM22,40.0
BEGAIN,410.0
SERPINH1,95.0
EMILIN1,504.0
ITPA,75.0
SLC41A3,320.0
SAPCD1,533.0
FMO5,0.0
SLC5A2,141.0
TMEM143,605.0
GALNT7,43.0
TMEM110-MUSTN1,22.0
ARV1,488.0
HINT2,482.0
HNRNPA0,453.0
HDX,275.0
DHRS1,181.0
ZNF45,477.0
SPON2,558.0
IKBKAP,184.0
CLHC1,531.5
SCHIP1,94.0
CLEC1A,130.0
TMEM63B,14.0
ARRDC4,60.0
CATSPER2,553.0
RNASEH2A,1.0
KANK1,202.0
ADAP1,133.0
B3GALTL,534.0
ITPKB,376.0
NARG2,240.0
APOLD1,95.0
GPR110,289.0
RAB6A,476.0
TRIM7,102.0
ETFDH,235.0
PLD1,14.0
NDUFS8,159.0
PCYOX1L,579.0
FAM175A,143.0
ZFYVE16,8.0
FAM73B,556.0
ZNF790,629.0
TMEM67,482.0
GTF2H2,507.0
EXPH5,119.0
SQLE,89.0
IPPK,81.0
TARBP1,57.0
TMBIM4,0.0
TMEM241,279.0
C1orf21,245.0
UNC45A,158.0
KRT23,201.0
RGPD8,236.5
ARL6IP5,0.0
FBXO16,589.0
LDHB,185.0
MMRN1,0.0
CACNA1H,98.0
RSRC2,525.0
FBXO25,222.0
PTGER4,63.0
SERPING1,3.0
LIPA,76.0
PNMA1,581.0
HUS1,167.0
SAP18,436.0
PAM16,292.0
NCF2,12.0
ZDHHC20,574.0
YPEL5,64.0
ERCC6L2,337.0
MLH3,505.0
AK4,0.0
LGR6,301.0
ZNF551,109.0
FAM211A,202.0
SEL1L,326.0
RRM1,0.0
FBXW8,502.0
KLHL36,424.0
BICD2,135.0
DLAT,377.0
GOLGA3,494.0
CCL4,129.0
PCSK1N,600.0
SLC25A23,18.0
FOSL2,553.0
UBN2,450.0
AXIN2,50.0
RGS9BP,175.0
PAPOLA,58.0
SLC44A4,9.0
STMN1,6.0
RNF150,561.0
GAREML,4.0
RGS9,120.0
RTKN2,0.0
KL,1.0
HERC6,153.0
BMP6,89.0
GUK1,466.0
PIGM,334.0
NIT2,16.0
NDC1,0.0
FGF1,557.0
C1orf186,160.0
ATG7,42.0
TEAD3,124.0
CCL2,211.0
FEZ1,184.0
NDUFA10,189.0
SLC23A2,303.0
TNNI2,49.0
RPS18,363.0
GPAT2,146.0
BBS1,117.0
SCN7A,0.0
PAGR1,175.0
MGA,439.0
ZNF816,562.0
C1orf35,16.0
NGFRAP1,384.0
GUCA1B,487.0
SSH3,558.0
SPTLC1,441.0
STC1,535.0
ARHGEF11,425.0
MT-CO3,308.0
DHX34,11.0
SIGLEC15,566.5
KIF16B,522.0
RCSD1,2.0
CLIP4,568.0
NPEPPS,143.0
NKAP,631.0
XPA,356.0
STARD7,481.0
PYGB,453.0
HOOK1,241.0
ELTD1,0.0
SYNDIG1,139.0
HDDC2,529.0
PCDHGA12,51.0
TRIM16L,64.0
BACH1,459.0
FBXO48,536.0
BRAF,475.0
B4GALNT3,340.0
FAM228B,94.0
KNTC1,2.0
ANKS3,442.0
USP45,255.0
ZMIZ1,170.0
FAM214B,175.0
SLC7A7,6.0
HCFC2,16.0
BCL2,616.0
HAS2,364.0
GGT7,407.0
FAM110D,0.0
GPR82,600.0
ANKIB1,108.0
CBX2,1.0
LGI2,350.5
CHPF2,195.0
TMEM205,176.0
CHAF1A,3.0
MGAT5B,581.0
TSNARE1,496.0
ZNF70,401.0
BRPF3,554.0
GCLM,106.0
ARHGEF25,566.0
ZDHHC11,319.0
MOXD1,397.0
CALCOCO2,4.0
FAM129A,162.0
FTSJ1,24.0
IGF1R,47.0
DHFRL1,524.0
MAP2,313.0
POLR2E,550.0
SNX12,287.0
MAP7D1,175.0
KCTD10,13.0
ORMDL3,42.0
ATP1B2,10.0
BRSK2,417.0
CA2,238.0
CALD1,264.0
CASP7,218.0
BDNF,144.0
FLYWCH1,312.0
TRPC4,325.0
SLMAP,252.5
NAP1L1,613.0
VN1R1,480.0
SLAMF1,266.0
ATPAF1,390.0
VAMP2,0.0
POGK,550.0
WDR3,27.0
TMEM47,0.0
CTNND1,403.0
MYBL1,522.0
STK4,149.0
EPS8L1,514.0
FAM167B,0.0
CD53,1.0
ASPA,0.0
SPRED2,262.0
ABCC5,8.0
DGCR2,628.0
WDR47,583.0
NOP56,15.0
ARHGEF39,1.0
PSMC5,74.0
NCAPG,1.0
WIPF1,83.0
CATSPER1,42.0
HDGF,3.0
SLC25A13,16.0
LANCL2,82.0
DAB1,609.5
SDPR,0.0
FRMD8,64.0
NBEAL2,119.0
RAD18,178.0
ELMO1,35.0
TRABD,78.0
SNX19,199.0
CACHD1,141.0
WDR83,551.0
ZFP92,232.0
ZNF300,293.0
SAMD14,125.0
GART,1.0
PPARG,18.0
ISY1-RAB43,266.0
MFSD2A,1.0
EPHB1,311.0
CPT1B,51.0
EMID1,529.0
OXSR1,360.0
CTSO,0.0
TCTA,0.0
URI1,3.0
ANXA9,459.0
LRFN5,104.0
KBTBD7,622.0
HHLA3,411.0
RASA2,505.0
CFD,0.0
EXOSC3,3.0
CBR1,192.0
ECM1,380.0
TM4SF19,267.0
TTC26,498.5
GHITM,562.0
C16orf70,185.0
BLVRA,101.0
LAMA3,476.0
DCP2,356.0
BMP2K,216.0
PIM1,474.0
FBXO44,539.0
PGK1,40.0
HNRNPUL1,243.5
GCFC2,33.5
WWTR1,304.0
CAMK1,11.0
NOD2,405.0
PWWP2A,75.0
CD151,5.0
PMPCA,244.0
TCFL5,65.0
EFS,28.0
KIAA0100,555.0
AUTS2,502.0
RNF44,474.0
DHX8,216.0
ZNF263,556.5
DMXL2,150.0
MGME1,3.0
MRC2,225.0
ZYG11B,93.0
SORCS2,171.0
SLC25A11,477.0
NGF,623.0
SIRPB1,4.0
ZMYND11,35.0
KDELC2,224.0
TPM4,568.0
FBXO4,186.0
EAPP,247.0
CABLES1,1.0
SRCRB4D,66.0
MAPK12,155.0
DBI,374.0
PLEKHG4B,53.0
MASP2,27.0
RAB24,189.0
MAGIX,147.0
PRSS22,195.0
IL23A,68.0
NPIPB5,416.0
DAPP1,410.0
TBCE,3.0
ITPKA,3.0
MFSD11,545.5
PTPN22,4.0
TMEM255A,289.0
USP24,349.0
NUDT12,130.0
RBM41,409.0
VWA9,139.5
TMEM147,153.0
FAN1,196.0
RRM2B,0.0
HR,14.0
HLA-DQA2,44.0
CDK11A,408.0
PRKCE,1.0
BAIAP2L1,19.0
MRPL24,39.0
CKAP4,10.0
PHOSPHO2,579.0
ERI3,47.0
POLDIP2,19.0
RARRES2,65.0
NREP,227.0
BBS2,157.0
NDUFB1,502.0
PRRG1,13.0
IREB2,412.0
HOXA2,162.0
PDCD10,27.0
OSBP,593.0
TFR2,0.0
MAN2B2,124.0
EIF4H,354.0
MRPS11,150.0
GATA6,2.0
AARSD1,174.0
PLVAP,421.0
CALML4,240.0
LAMP3,0.0
CCDC85C,319.0
ZBTB21,126.0
STARD5,93.0
C19orf43,491.0
GPR85,130.0
ARGLU1,163.0
FLT3LG,88.0
VSIG10,132.0
SLC35A1,0.0
BCS1L,281.0
C1GALT1,587.0
RALGPS2,96.0
PIGC,168.0
MTHFD1L,58.0
USP13,526.5
DSEL,124.0
GOLGA8N,119.0
CFI,6.0
NFYC,569.0
VGLL3,61.0
CEP112,3.0
ZNF253,561.0
COPZ2,301.0
USP22,453.0
ZC3H18,393.0
ZNF25,1.0
RNF19A,278.0
ZNF737,193.0
GRINA,304.0
GPCPD1,56.0
DEF6,357.0
CHST13,314.0
TNFAIP8L3,28.0
RACGAP1,0.0
DUSP28,587.0
GPAM,225.0
PAXIP1,50.0
PPA1,218.0
ZNF714,160.0
LUC7L,402.0
URB1,44.0
POU2F1,363.5
CCND3,3.0
SHROOM2,194.0
HIBADH,464.0
KIAA0101,1.0
SRRD,30.0
IFT80,575.0
SEMA7A,492.0
SOCS7,288.0
RPUSD2,73.0
DOK2,0.0
DCAF17,30.0
SSH1,274.0
TCEAL3,42.0
LSM6,444.0
GPHN,422.0
DMTN,167.0
MLXIP,403.0
MYO15B,72.0
APBB3,311.0
ZNF720,571.0
ANKRD46,370.0
DMAP1,305.0
PPP1R37,148.0
SIPA1L3,253.0
MT-ATP6,185.0
C2orf62,26.0
ZNF185,410.0
CTNNA1,34.0
HAPLN3,174.0
TBC1D9,36.0
EVI2B,0.0
ZNF713,588.0
CCDC47,626.0
POLH,528.0
C9orf142,277.0
NFAM1,19.0
NLRP2,472.0
TVP23C-CDRT4,582.0
CLIC4,88.0
CLDN5,1.0
PHYHD1,1.0
SLC44A2,20.0
NAA20,97.0
TMBIM6,225.0
ATMIN,194.0
NCBP2,0.0
NOC4L,90.0
RNF223,616.0
CASP2,18.0
IFT122,574.0
TBL3,192.0
SASS6,3.0
MMD,513.0
KIAA1324L,5.0
USP32,396.5
SLC9A1,384.0
ANK2,5.0
MDM1,591.0
METRN,451.0
YME1L1,167.0
FUCA1,63.0
SYNGR1,201.0
POLR2G,99.0
DNAJC18,382.0
PRRT4,531.0
TGDS,478.0
DCN,61.0
PIGL,585.0
CMC2,177.0
CNTN4,50.0
MRPS14,313.0
PLEKHG6,10.0
COA1,240.0
ATP2C1,186.0
XAF1,132.0
TMEM144,70.0
INVS,348.0
GSDMB,414.0
TMEM150A,26.0
ACVR1,319.0
SV2A,146.0
PLN,71.0
CHRNA7,274.0
ZBTB25,420.0
AGAP2,82.0
FCRLB,335.0
DPCD,551.0
CDH1,56.0
CYP46A1,348.0
IL1RL1,22.0
FHOD3,123.0
SMIM1,235.0
CDK5RAP1,204.0
EHMT2,103.0
TMEM238,597.0
JKAMP,188.0
POLR3D,153.0
UACA,89.0
ADPRHL2,432.0
ACSL1,53.0
SPARCL1,3.0
TGOLN2,56.0
HMGB1,182.0
GLYCTK,2.0
POMK,143.0
ZNF3,126.0
KIAA0586,569.0
GFM2,460.0
YWHAQ,19.0
TTC7A,66.0
SCARA5,0.0
ZSCAN21,272.0
THG1L,585.0
ALDH6A1,95.0
PSMB1,189.0
ACOT11,53.0
MMAB,503.0
TRAF3IP2,338.0
PXN,206.0
DSCR3,83.0
TBC1D22A,540.0
PGAP2,187.0
ABCA2,588.0
SCYL2,201.0
DPF2,348.0
ZNF682,258.0
CTXN1,591.0
FAM58A,160.0
FN3K,196.0
AP1G1,508.0
PIGH,552.0
ADAMTS13,490.0
ZC3H12B,24.5
GAPVD1,215.0
HELB,341.0
PLA2G6,507.0
SP140L,495.0
PCSK6,337.0
ATP11B,3.0
DHX30,327.0
SLC17A7,628.0
HSPBP1,124.0
SLC16A10,243.0
SPSB4,505.0
ENPEP,219.0
FAM162B,1.0
EIF4EBP1,1.0
ZNF398,195.0
CORO1A,119.0
ZNF784,369.0
TPRG1L,244.0
ITGAV,88.0
PLD4,123.0
ZNF880,203.0
TRIM44,325.0
RCBTB1,266.0
ANXA3,0.0
FECH,211.0
SH2D4A,187.0
POU5F1B,534.0
ACTL6A,0.0
SYNJ2,20.0
POLI,497.0
MED23,594.0
ENOPH1,47.0
LAIR1,12.0
DIS3L2,446.0
RPL7L1,59.0
BPIFB1,219.0
UFSP1,242.0
ADORA3,459.0
LETMD1,252.0
ALDH9A1,350.0
P4HB,66.0
NINJ2,0.0
SOCS1,450.0
ING5,345.0
BMP4,194.0
SMCO4,269.0
C12orf60,529.0
ZC3H8,0.0
LIX1L,107.0
PSD4,378.0
KCNMA1,456.0
RET,513.5
PROX1,600.0
SHB,550.0
CHD6,280.0
TRAPPC10,243.0
ZNF786,75.0
ZMYND10,62.0
PITPNC1,523.0
ANGEL2,498.0
PRR5L,403.0
LRCH4,60.0
MBLAC1,378.0
FAM90A1,189.0
COL1A1,71.0
LMCD1,4.0
EDARADD,11.0
NOTCH1,476.0
RPL36AL,94.0
GRPEL2,365.0
DERL2,627.0
HRSP12,207.0
ANKRD39,55.0
DNAJB6,165.0
GADD45GIP1,210.0
CATSPERB,341.0
RNF139,473.0
TCEA3,166.0
FAM69A,124.0
TLR8,0.0
ADCY4,0.0
HPS4,94.0
GALNT16,99.0
AARS,135.0
PANK4,557.0
CNBP,269.0
PXK,6.0
KDM1B,259.5
HECTD4,256.0
SNAPC5,626.0
SF3B3,34.0
GNB2L1,528.0
LRRC20,573.0
EML6,100.0
KLF10,92.0
MRPL27,195.0
IDH1,365.0
ZNF580,362.0
C3orf33,563.0
P2RX5,423.0
DALRD3,176.0
FMOD,264.0
SLC1A5,20.0
RTN3,258.0
AGTRAP,567.0
PGAM1,16.0
SNX14,11.0
MIA3,518.0
FAM118A,350.0
VAMP5,0.0
METTL2A,13.0
NPIPA5,336.0
EVA1A,68.0
NRIP2,131.0
TRAF3IP1,292.0
EEF1G,210.0
ZNF354C,453.0
MADD,240.0
DAP3,0.0
EIF3CL,435.0
NUP62,12.0
THY1,316.0
HOXB4,428.0
WDR45,282.0
ZBTB16,0.0
SFT2D2,337.5
EDC4,562.0
CCBL1,327.0
CBWD2,137.0
CUL7,211.0
TRIB3,90.0
TP53I3,281.0
ACP5,13.0
TRAF3IP3,458.0
RPS6KA4,224.5
CYC1,24.0
DNM1,129.0
SENP8,437.0
AP3B2,50.0
PPM1F,44.0
KIAA0408,0.0
TUBD1,179.0
RNF125,2.0
ZNF800,130.0
C5,7.0
PSMD12,12.0
KLHDC10,389.0
SLC18B1,556.0
DST,437.0
TMEM134,180.0
KIAA0947,106.0
DOCK1,338.0
RPL17-C18orf32,471.0
MED8,277.0
SMIM10,40.0
CHRNA3,633.5
MEDAG,370.0
SCUBE3,169.0
PGLS,473.0
ATG2B,200.0
NDUFA11,391.0
CCL8,370.0
KRCC1,335.0
ARHGAP15,0.0
COQ4,509.0
TAOK3,0.0
CEP95,241.0
DNASE1,403.0
SFN,63.0
PRPF3,299.0
TRMT44,532.0
LEKR1,628.0
PLEKHH1,280.0
GOLGA4,133.0
CDR2,328.0
LDHA,4.0
ORMDL2,577.0
RAB33A,534.0
KLHDC7B,263.0
KRT5,9.0
VCAM1,557.0
ZNF721,409.0
PER3,188.0
NOC3L,139.0
SF3A3,98.0
AMZ1,452.0
TTC1,181.0
GPC6,559.0
ADORA1,300.0
RASSF6,121.0
CYR61,20.0
LMO4,262.0
CFHR3,186.5
HIST1H2AE,33.0
IL1RL2,61.0
PRSS21,403.0
CYB561A3,607.0
NUDCD2,502.0
ITGA3,272.0
HERC1,18.0
PPIL2,268.0
MAK16,464.0
NARS,143.0
PLEKHO2,5.0
MUC1,11.0
COL5A1,150.0
MMP23B,0.0
CARD9,5.0
GTF3C4,315.0
TMEM221,451.0
CBFA2T3,141.0
GORASP1,1.0
NOL6,162.0
TMEM14C,338.0
SNRPA,18.0
KIAA0430,206.0
NDUFS5,205.5
MAGED1,171.0
SCG2,351.0
TMEM40,28.0
KBTBD8,24.0
MAPT,321.0
SAT1,218.0
ZBTB26,417.0
TP73,53.0
GPC1,14.0
PPP1R12A,296.0
TMEM184C,449.0
HIPK1,38.0
MYO5B,598.0
NFKB1,286.0
GAS2L1,446.0
MASTL,4.0
DHX38,468.0
MTMR1,17.0
LAMTOR2,487.0
ST6GALNAC1,550.0
CCDC103,205.0
CXorf23,114.0
MYO7B,0.0
SUN2,207.0
RAPGEF5,6.0
ZNF749,83.0
OXER1,445.0
ICK,189.0
SLPI,109.0
SERF1B,528.0
STXBP2,2.0
AKR1E2,278.0
COMMD9,134.0
APH1A,77.0
STX11,0.0
SHE,0.0
NSUN4,625.0
PGRMC1,573.0
RNF144A,521.0
CDH23,128.0
RGS17,82.0
MAML3,189.0
EPHA4,268.0
TMF1,53.0
ARSB,105.0
U2AF2,20.0
SLC25A33,330.0
PARP8,43.0
STX1B,494.0
PCGF5,77.0
EHD3,453.0
NRXN2,572.0
DCAF7,347.0
SPTSSB,69.0
CORO1C,378.0
IGDCC4,380.0
ZNF585B,466.0
POMGNT1,403.0
HPGDS,0.0
UGGT2,571.0
ST3GAL1,253.0
CDHR3,47.0
IARS2,10.0
TMEM44,232.0
GLI2,336.0
MUL1,89.0
ATRN,135.0
ECHDC2,163.0
DOCK9,70.0
PRR14,511.0
TTC28,19.0
SEMA6B,190.0
NMRAL1,329.0
CYP27A1,3.0
C1QC,57.0
PARP2,63.0
SHC4,608.5
FSTL3,92.0
PIR,103.0
GSTO2,260.0
MEI1,380.0
POLR2M,353.0
CLDN23,85.0
LGR5,445.0
SEC31B,179.0
ZNF470,400.0
CCDC64,121.0
PSMB3,67.0
ZNF14,288.0
GANAB,40.0
E2F4,346.5
FES,0.0
ERGIC3,213.0
DZIP3,260.0
DSTYK,275.0
LYL1,4.0
KIFAP3,480.0
INSL3,456.0
TPD52L1,27.0
HIPK3,40.0
CA11,531.0
PARPBP,1.0
KIAA0020,207.0
HARS2,509.0
SPAST,9.0
TNFAIP3,196.0
SQRDL,150.0
CDH6,311.0
ZNF555,374.0
HSDL1,449.0
BANF1,41.0
ANO10,22.0
SLC35A5,273.0
ARID3B,485.0
ZNF691,501.5
ENDOG,503.0
NPTX1,467.5
TCHH,371.0
SMC6,15.0
EMR1,90.0
UNC5CL,574.0
LILRB5,48.0
TLE1,427.0
ACHE,271.0
NPR3,345.0
ANGPT1,16.0
KIAA1199,212.0
SOX15,31.0
ST6GALNAC2,238.0
RAD51,1.0
PNMA3,285.0
MYCT1,0.0
CCDC71,92.0
TNPO2,149.0
ERRFI1,270.0
SHC2,100.0
PLIN4,193.0
TTI1,34.0
PRR12,361.0
MLLT11,27.0
PIGP,324.0
ULBP1,418.0
PGAP1,132.0
PRCP,362.0
SFXN4,58.0
USP49,549.0
TOMM34,98.0
PTP4A2,378.0
BCORL1,345.0
FAM43A,453.0
LEMD2,161.0
ZNF280D,521.0
MSANTD4,586.0
CHTOP,88.0
ZNF572,163.0
SRD5A3,266.0
F13A1,128.0
TUBB,6.0
ALDH1A3,611.0
PRKAB2,73.0
SEH1L,133.0
ATP5F1,598.0
OR2A7,575.0
TRIM4,286.0
RPS6KB1,106.0
DOK3,8.0
THOC6,210.0
PGPEP1,14.0
THOC3,0.0
OAZ1,235.0
YIPF6,272.5
SETD8,32.5
WBP5,486.0
ADAMTS14,80.0
SNPH,178.0
MSS51,206.0
TOLLIP,583.5
C19orf10,601.0
RABGAP1,458.0
ERCC6-PGBD3,548.0
ABCB4,595.0
ADAMTS9,71.0
GOLGA1,445.0
TRAK2,0.0
MED16,346.0
RHOC,614.0
C12orf75,210.0
BAALC,498.0
ARHGAP5,485.0
ASB9,267.0
DNAJC1,64.0
MDK,18.0
PFKFB4,155.0
ZNF304,541.0
PLEKHA4,266.0
PAIP1,22.0
MOB3A,269.0
TUBA1A,110.0
STAC,0.0
SPATA13,37.0
GDAP2,300.0
ZNF547,429.0
TBCD,507.0
ACAN,402.0
KLHL5,209.0
POLD3,420.0
SFXN5,368.0
NDUFAF1,301.0
URB2,161.0
WDFY2,221.0
RCOR2,7.0
CYFIP2,11.0
SLC25A20,0.0
ZNF680,353.5
MST1R,435.0
SMC3,198.0
GRIN3A,340.5
SEPT9,355.0
FOXF2,71.0
FBXO28,262.0
TULP3,189.0
ENHO,460.0
ANKEF1,78.0
FAM160A2,167.0
BACE1,111.0
KIF26B,37.0
RNF19B,459.0
PDLIM4,74.0
CHMP3,107.0
CCDC117,194.0
EVPLL,397.0
XAB2,529.0
PDE4C,157.0
ZNF837,603.0
BTBD1,612.0
NHLRC1,128.0
C1orf159,114.0
PPP3CC,11.0
KIF15,0.0
M1AP,326.0
FAM103A1,55.0
PLGLB1,468.0
MFI2,0.0
SH3BGR,214.0
CD274,184.0
ITGAM,19.0
GNA15,203.0
MSH2,5.0
ZBTB43,372.0
MAVS,446.5
ARF4,239.0
CCDC109B,549.0
THRB,144.0
C15orf38,45.0
PIK3C3,414.0
GRASP,3.0
BAX,534.0
LDLR,17.0
SNRPB,0.0
RGS14,263.5
ACTR10,277.0
C9orf37,582.0
SPTBN1,0.0
TPI1,0.0
VWA5A,21.0
BCLAF1,433.5
UBD,480.0
INPP5A,4.0
ESCO1,27.0
RELA,280.0
MSX1,297.0
SAYSD1,437.0
SUMF2,280.0
TIMM10,97.0
WDFY3,439.0
WNK1,350.0
TBC1D7,26.0
TMEM217,212.5
DNAJC17,251.0
SEPT10,213.0
CACNB2,75.0
BNC2,207.0
RSBN1L,531.0
CHN1,208.0
ARID4A,19.0
SDR16C5,13.0
HTR1D,553.0
B3GNT8,32.0
MAPK13,143.0
PDGFRL,533.0
STARD10,357.0
TSC22D2,567.0
KIF20A,1.0
PTP4A1,432.0
CAMSAP1,244.0
CPNE1,61.0
KCNK1,135.0
TREM2,119.0
DNAJA4,484.0
GJC1,620.0
CTGF,39.0
PITPNA,20.0
IL6,105.0
KCNE1,37.0
CARNS1,54.0
CLK4,46.0
FAM83A,28.0
PDPK1,160.0
SERPINA5,378.0
ECHDC1,5.0
SLC24A4,1.0
SMG1,354.0
TRPM4,531.0
VCL,349.0
ZBED4,30.0
MICA,218.0
RASGRP3,68.0
SLC25A35,77.0
NADK,340.0
PEPD,160.0
FAM227A,402.0
PRPF4B,502.0
RASGRF1,0.0
PIM2,593.0
MAPK8IP2,94.0
SCN4B,52.0
KNOP1,3.0
SERPINA3,448.5
OAS3,477.0
B9D1,597.0
PTPN23,214.0
NTAN1,195.0
HSH2D,255.0
CCDC64B,265.0
MTMR14,5.0
PJA2,1.0
SHMT2,0.0
STARD3NL,37.0
ANAPC7,65.5
CATSPERG,82.0
HACE1,615.0
ADCY3,268.0
TRPV2,1.0
CCNK,231.0
GAS1,540.0
PPP1R3B,550.0
TRIM11,21.0
COLEC12,0.0
PPP1R1C,504.0
SLC48A1,293.0
CLCA2,56.0
GNLY,48.0
DNAJC25,453.0
SLU7,77.0
CDK16,17.0
RFWD3,3.0
TIMP4,301.0
SH3TC1,254.0
SETX,49.0
MRPL2,93.0
PALM,76.0
OARD1,481.0
MTMR8,350.5
UBALD1,291.0
FAM104B,565.0
C14orf159,4.0
GPR1,194.0
ATP8A2,274.0
UBE2G1,17.0
LYZ,25.0
SLC7A1,32.0
LHPP,544.0
MITF,3.0
ACTRT3,247.0
BAHD1,238.0
NNT,159.0
TMPRSS4,8.0
LARP6,114.0
C1orf51,62.0
TUSC3,111.0
